user_id,pv
1,7.6467065868263475
2,11.795
3,10.90126582278481
4,5.0
5,8.848101265822784
6,17.253333333333334
7,21.514285714285716
8,26.835920177383592
9,3.066666666666667
10,76.7625
11,23.38095238095238
12,9.246835443037975
13,8.519540229885058
14,75.3875
15,8.021875
16,120.24528301886792
17,107.8361581920904
18,9.007246376811594
19,14.613333333333333
20,6.970802919708029
21,15.415730337078651
22,24.06122448979592
23,10.34319526627219
24,28.96153846153846
25,21.35576923076923
26,8.757668711656441
27,22.424778761061948
28,48.28181818181818
29,5.054644808743169
30,12.56060606060606
31,14.805825242718447
32,11.807909604519773
33,15.020242914979757
34,45.90867579908676
35,5.9753086419753085
36,10.05249343832021
37,29.602040816326532
38,13.697916666666666
39,11.58909090909091
40,16.0
41,7.6252983293556085
42,5.296610169491525
43,11.602880658436215
44,5.35678391959799
45,3.7289156626506026
46,4.225563909774436
47,4.05
48,15.176855895196507
49,30.606796116504853
50,9.433121019108281
51,32.675
52,31.591549295774648
53,25.60135135135135
54,4.358674463937622
55,9.018181818181818
56,43.904761904761905
57,16.1625
58,9.157766990291263
59,5.933673469387755
60,17.034188034188034
61,28.208651399491096
62,5.575342465753424
63,4.952879581151833
64,5.945686900958466
65,9.510263929618768
66,27.454833597464344
67,3.3353658536585367
68,6.029508196721311
69,17.487179487179485
70,47.15555555555556
71,7.672862453531598
72,7.928571428571429
73,7.049382716049383
74,5.697530864197531
75,11.182242990654206
76,40.538690476190474
77,16.089473684210525
78,7.42997542997543
79,12.00609756097561
80,17.308370044052865
81,3.5483870967741935
82,8.909090909090908
83,7.21860465116279
84,16.471337579617835
85,8.11111111111111
86,18.212048192771086
87,13.055666003976143
88,7.196319018404908
89,13.605263157894736
90,28.961340206185568
91,5.394736842105263
92,20.80511182108626
93,9.422594142259415
94,53.72222222222222
95,1.880952380952381
96,17.658536585365855
97,11.2
98,8.902439024390244
99,20.469135802469136
100,19.187214611872147
101,20.330739299610894
102,10.031963470319635
103,7.972602739726027
104,12.846590909090908
105,8.26984126984127
106,9.069565217391304
107,18.34228187919463
108,13.222222222222221
109,11.228571428571428
110,6.34375
111,18.37062937062937
112,12.985507246376812
113,15.94
114,16.867346938775512
115,10.845714285714285
116,31.238578680203045
117,7.894736842105263
118,8.525925925925925
119,47.28630705394191
120,7.745945945945946
121,14.848387096774193
122,7.565217391304348
123,42.76958525345622
124,76.8923076923077
125,9.416666666666666
126,11.330188679245284
127,13.455421686746988
128,6.00561797752809
129,19.276
130,8.683544303797468
131,10.267241379310345
132,5.076062639821029
133,14.362637362637363
134,11.518518518518519
135,9.136842105263158
136,3.8656716417910446
137,4.286549707602339
138,15.961538461538462
139,10.831439393939394
140,36.281976744186046
141,4.392857142857143
142,63.99363057324841
143,20.400537634408604
144,16.60952380952381
145,14.646341463414634
146,21.602442333785618
147,11.816176470588236
148,13.395061728395062
149,35.369565217391305
150,14.229979466119097
151,50.53703703703704
152,23.38
153,8.300925925925926
154,60.948356807511736
155,14.493150684931507
156,19.3425
157,30.678571428571427
158,30.36842105263158
159,18.34032634032634
160,45.90384615384615
161,7.453237410071942
162,16.144954128440368
163,7.479381443298969
164,55.11848341232228
165,4.094262295081967
166,73.26732673267327
167,60.701298701298704
168,8.23123123123123
169,65.1231884057971
170,20.99230769230769
171,11.155339805825243
172,8.065217391304348
173,5.25
174,17.6056338028169
175,23.23611111111111
176,34.44670050761421
177,19.79936305732484
178,18.558659217877096
179,21.206349206349206
180,5.28740157480315
181,9.430327868852459
182,3.4791666666666665
183,16.706563706563706
184,8.347676419965577
185,26.09128630705394
186,10.788
187,20.25878594249201
188,2.25
189,9.927899686520377
190,2.288135593220339
191,7.3229813664596275
192,3.2
193,17.19815668202765
194,15.715789473684211
195,3.007518796992481
196,11.916666666666666
197,8.515350877192983
198,12.327868852459016
199,12.141843971631205
200,27.461267605633804
201,29.761146496815286
202,24.072649572649574
203,7.458333333333333
204,15.134831460674157
205,11.495283018867925
206,8.409420289855072
207,30.71217712177122
208,18.763948497854077
209,9.858453473132371
210,15.717131474103585
211,19.143478260869564
212,4.468181818181818
213,24.04602510460251
214,2.0
215,67.96894409937889
216,22.90968801313629
217,10.290102389078498
218,1.0
219,7.971354166666667
220,9.891891891891891
221,12.622377622377622
222,22.959214501510573
223,8.7
224,2.6511627906976742
225,23.06628242074928
226,8.085308056872037
227,10.26530612244898
228,10.95710455764075
229,5.837748344370861
230,8.83248730964467
231,6.566787003610108
232,15.664739884393063
233,8.541284403669724
234,64.53571428571429
235,72.24528301886792
236,24.306733167082296
237,9.714285714285714
238,20.513227513227513
239,4.676724137931035
240,10.734375
241,48.25
242,4.447115384615385
243,7.456043956043956
244,7.616136919315403
245,3.25
246,8.709219858156029
247,1.75
248,5.453125
249,2.641509433962264
250,5.4186046511627906
251,15.762081784386616
252,2.433333333333333
253,1.6666666666666667
254,14.17156862745098
255,7.861723446893787
256,2.689655172413793
257,16.0251572327044
258,15.701923076923077
259,27.010752688172044
260,15.702602230483272
261,10.095238095238095
262,17.320276497695854
263,24.74736842105263
264,19.26779661016949
265,17.599613152804643
266,22.259090909090908
267,9.360714285714286
268,27.18918918918919
269,69.74146341463414
270,22.00531914893617
271,15.0
272,11.753424657534246
273,17.306859205776174
274,38.09090909090909
275,7.520689655172414
276,23.34136546184739
277,28.25085910652921
278,94.96707818930041
279,24.717391304347824
280,3.816326530612245
281,13.054545454545455
282,22.194428969359333
283,25.54
284,13.358620689655172
285,6.782786885245901
286,9.266666666666667
287,65.25595238095238
288,7.983240223463687
289,18.603070175438596
290,14.83531746031746
291,4.402654867256637
292,34.04347826086956
293,8.209183673469388
294,23.268498942917546
295,50.74193548387097
296,11.725714285714286
297,15.659722222222221
298,5.0246913580246915
299,15.506382978723405
300,65.12048192771084
301,21.863636363636363
302,8.296296296296296
303,15.531177829099308
304,9.515625
305,9.422360248447205
306,8.413793103448276
307,24.62264150943396
308,10.397435897435898
309,9.258575197889183
310,5.230769230769231
311,22.244444444444444
312,23.200819672131146
313,8.66906474820144
314,58.61904761904762
315,16.682926829268293
316,12.330827067669173
317,4.925925925925926
318,13.550255536626917
319,19.0
320,16.511627906976745
321,7.916666666666667
322,16.360759493670887
323,10.064516129032258
324,54.96652719665272
325,15.559888579387186
326,20.52577319587629
327,13.96774193548387
328,20.906382978723403
329,2.8
330,5.352201257861635
331,9.668711656441717
332,1.851063829787234
333,7.603286384976526
334,10.685800604229607
335,15.246696035242291
336,48.89655172413793
337,5.526595744680851
338,3.641744548286604
339,19.366666666666667
340,12.636887608069165
341,7.282608695652174
342,4.928
343,117.58928571428571
344,9.520123839009289
345,7.872
346,14.206405693950177
347,6.195121951219512
348,8.37748344370861
349,14.852791878172589
350,24.968141592920354
351,13.303664921465968
352,9.88679245283019
353,4.588235294117647
354,5.975103734439834
355,65.19205298013244
356,38.96551724137931
357,15.327327327327327
358,5.445378151260504
359,6.214285714285714
360,6.050632911392405
361,15.705128205128204
362,23.504464285714285
363,65.05555555555556
364,6.7942857142857145
365,7.6299212598425195
366,5.157258064516129
367,18.196363636363635
368,13.323275862068966
369,3.0
370,4.417721518987341
371,16.803389830508475
372,8.242603550295858
373,49.73456790123457
374,8.485148514851485
375,8.101449275362318
376,18.5
377,16.441314553990612
378,3.943396226415094
379,10.257452574525745
380,13.631578947368421
381,7.004694835680751
382,12.865217391304348
383,65.06274509803922
384,10.65566037735849
385,10.512345679012345
386,40.14746543778802
387,10.098461538461539
388,15.803571428571429
389,3.193103448275862
390,19.08823529411765
391,5.991489361702127
392,13.114537444933921
393,32.41904761904762
394,16.295964125560538
395,3.4832214765100673
396,12.536764705882353
397,19.197452229299362
398,7.555555555555555
399,10.248275862068965
400,16.203488372093023
401,6.393939393939394
402,2.883720930232558
403,5.2898550724637685
404,30.990595611285265
405,143.72277227722773
406,19.233128834355828
407,38.03174603174603
408,13.65609756097561
409,6.364406779661017
410,69.14864864864865
411,15.657534246575343
412,16.146788990825687
413,18.43846153846154
414,30.01197604790419
415,7.617543859649123
416,52.6524064171123
417,13.95438596491228
418,14.178899082568808
419,11.84375
420,12.7292817679558
421,4.655913978494624
422,17.829545454545453
423,62.075949367088604
424,9.172804532577903
425,4.076923076923077
426,7.409871244635193
427,23.039906103286384
428,69.52966101694915
429,25.08230452674897
430,16.439252336448597
431,78.9322033898305
432,3.0833333333333335
433,10.518207282913165
434,4.74496644295302
435,7.18348623853211
436,9.746031746031745
437,7.148036253776435
438,19.305949008498583
439,2.12
440,8.989473684210527
441,18.248366013071895
442,23.272727272727273
443,8.606666666666667
444,10.846938775510203
445,7.019607843137255
446,8.68135593220339
447,17.75
448,22.650306748466257
449,18.83529411764706
450,6.433734939759036
451,12.910714285714286
452,16.70841121495327
453,8.380073800738007
454,12.2
455,39.824
456,5.0
457,11.526315789473685
458,6.0
459,11.538181818181819
460,26.208219178082192
461,17.862433862433864
462,28.94039735099338
463,10.867704280155642
464,11.277777777777779
465,17.094017094017094
466,17.40909090909091
467,8.79295154185022
468,9.590570719602978
469,8.443298969072165
470,3.9685534591194966
471,21.616666666666667
472,9.766917293233083
473,11.389513108614231
474,29.160975609756097
475,11.698744769874477
476,43.39035087719298
477,53.56687898089172
478,30.930555555555557
479,6.878923766816143
480,1.5
481,3.28
482,10.393382352941176
483,14.807980049875312
484,54.78048780487805
485,8.097619047619048
486,6.843971631205674
487,3.0434782608695654
488,16.423529411764704
489,19.813370473537603
490,16.276243093922652
491,9.061124694376527
492,6.668674698795181
493,21.669642857142858
494,10.82258064516129
495,18.653061224489797
496,4.989130434782608
497,9.728476821192054
498,14.68131868131868
499,15.96
500,70.385
501,13.6
502,8.594262295081966
503,15.074204946996467
504,28.684466019417474
505,11.413793103448276
506,18.175
507,16.827868852459016
508,16.818681318681318
509,7.192424242424242
510,4.6021220159151195
511,45.59627329192546
512,14.961783439490446
513,9.0
514,7.825892857142857
515,15.689655172413794
516,15.734939759036145
517,8.197424892703863
518,15.381147540983607
519,13.78498727735369
520,12.489528795811518
521,15.828220858895705
522,7.91
523,13.091358024691358
524,11.165618448637316
525,19.991044776119402
526,50.14110429447853
527,3.5231316725978647
528,46.92857142857143
529,10.020689655172413
530,11.887434554973822
531,15.56578947368421
532,24.951557093425606
533,34.437033582089555
534,14.859223300970873
535,22.902097902097903
536,4.463636363636364
537,9.099290780141844
538,3.125
539,21.738095238095237
540,17.337016574585636
541,10.033582089552239
542,16.106194690265486
543,8.379194630872483
544,18.848484848484848
545,12.801401869158878
546,1.0
547,3.4482758620689653
548,16.44776119402985
549,6.4188481675392675
550,24.678947368421053
551,187.1865671641791
552,14.180379746835444
553,2.591549295774648
554,23.933333333333334
555,20.84
556,11.377952755905511
557,15.375886524822695
558,68.54117647058824
559,6.824324324324325
560,46.36754966887417
561,114.21951219512195
562,2.927710843373494
563,13.911016949152541
564,78.83050847457628
565,10.174528301886792
566,4.644351464435147
567,8.1875
568,19.628205128205128
569,7.040189125295508
570,14.2
571,13.555183946488294
572,7.757692307692308
573,14.310185185185185
574,9.206388206388207
575,13.154981549815497
576,24.7311320754717
577,22.67058823529412
578,12.50788643533123
579,14.4140625
580,20.559322033898304
581,16.247619047619047
582,10.367567567567567
583,8.303886925795053
584,37.285714285714285
585,13.605405405405405
586,11.169642857142858
587,4.717171717171717
588,8.784140969162996
589,12.942372881355933
590,8.938016528925619
591,11.942486085343228
592,51.33720930232558
593,8.630208333333334
594,7.621928166351607
595,7.473684210526316
596,5.629213483146067
597,16.175
598,14.653508771929825
599,4.476082004555809
600,14.354166666666666
601,11.73542600896861
602,14.083333333333334
603,24.347708894878707
604,8.258992805755396
605,16.106666666666666
606,6.627272727272727
607,7.931216931216931
608,44.90334572490706
609,12.40983606557377
610,19.262295081967213
611,19.216666666666665
612,11.881720430107526
613,16.12727272727273
614,56.61363636363637
615,16.06878306878307
616,20.71014492753623
617,9.159493670886077
618,6.033519553072626
619,49.28417266187051
620,10.465587044534413
621,38.07784431137725
622,8.248
623,15.609498680738787
624,4.617760617760617
625,7.437751004016064
626,21.839228295819936
627,14.737410071942445
628,51.86363636363637
629,7.032407407407407
630,65.17647058823529
631,13.196850393700787
632,6.940677966101695
633,8.96774193548387
634,8.26923076923077
635,27.450097847358123
636,8.294573643410853
637,13.60204081632653
638,22.682539682539684
639,36.82890855457227
640,51.55980861244019
641,10.080808080808081
642,14.827586206896552
643,3.0
644,98.54455445544555
645,9.21
646,47.0762331838565
647,5.254901960784314
648,7.07286432160804
649,5.026315789473684
650,8.051660516605166
651,8.797235023041475
652,6.704918032786885
653,5.5
654,5.857142857142857
655,12.769461077844312
656,1.5
657,6.448979591836735
658,11.097701149425287
659,1.0
660,7.221590909090909
661,11.46875
662,12.346715328467154
663,7.376712328767123
664,20.629464285714285
665,7.842342342342342
666,15.616071428571429
667,11.476958525345623
668,15.554054054054054
669,7.605166051660516
670,51.39
671,41.888888888888886
672,18.161585365853657
673,12.70890410958904
674,50.35849056603774
675,8.237113402061855
676,8.405693950177936
677,9.927710843373495
678,51.59016393442623
679,5.510204081632653
680,5.984732824427481
681,4.925257731958763
682,15.617391304347827
683,7.823899371069182
684,11.795795795795796
685,50.070422535211264
686,11.736641221374045
687,28.363192182410423
688,14.918032786885245
689,23.808139534883722
690,47.58083832335329
691,7.95625
692,9.267857142857142
693,15.268765133171913
694,49.75675675675676
695,6.257142857142857
696,20.398809523809526
697,12.875
698,17.574074074074073
699,10.37037037037037
700,8.52127659574468
701,13.14698795180723
702,17.958702064896755
703,7.494318181818182
704,6.5344827586206895
705,12.045454545454545
706,51.598684210526315
707,9.019607843137255
708,9.641196013289036
709,10.673716012084592
710,6.890829694323144
711,6.0928571428571425
712,17.161290322580644
713,7.8171745152354575
714,64.36296296296297
715,15.133522727272727
716,10.987603305785123
717,31.214285714285715
718,8.820143884892087
719,8.121739130434783
720,68.03960396039604
721,14.70722433460076
722,12.01207729468599
723,1.625
724,15.058441558441558
725,10.374045801526718
726,21.54491017964072
727,8.406818181818181
728,12.5
729,5.928571428571429
730,7.869747899159663
731,14.87378640776699
732,6.680365296803653
733,29.6875
734,11.37283950617284
735,4.214285714285714
736,14.636363636363637
737,6.58273381294964
738,15.896428571428572
739,31.942028985507246
740,34.09117647058824
741,46.877300613496935
742,7.49009900990099
743,34.41059602649007
744,8.007772020725389
745,15.97003745318352
746,8.849315068493151
747,21.82456140350877
748,6.133333333333334
749,30.284615384615385
750,2.9565217391304346
751,19.01794871794872
752,27.345454545454544
753,20.209003215434084
754,45.426540284360186
755,5.257085020242915
