user_id,pv
80029,14.685185185185185
80030,8.88586956521739
80031,3.1931818181818183
80032,11.862573099415204
80033,6.358649789029536
80034,10.327067669172932
80035,27.455026455026456
80036,10.90857142857143
80037,6.252032520325203
80038,21.0989010989011
80039,15.901734104046243
80040,4.809523809523809
80041,25.361596009975063
80042,11.295774647887324
80043,5.37603305785124
80044,3.76056338028169
80045,23.4375
80046,7.8478260869565215
80047,8.427027027027027
80048,8.202090592334494
80049,14.514851485148515
80050,9.108695652173912
80051,7.0
80052,86.55474452554745
80053,7.724409448818897
80054,11.582959641255606
80055,17.835897435897436
80056,7.408602150537634
80057,3.523076923076923
80058,9.287581699346406
80059,3.0595238095238093
80060,4.876404494382022
80061,6.137096774193548
80062,15.251299826689774
80063,18.7847533632287
80064,10.481268011527378
80065,12.768181818181818
80066,6.061594202898551
80067,16.71005917159763
80068,47.379912663755455
80069,74.78461538461538
80070,16.339285714285715
80071,10.887719298245614
80072,18.32894736842105
80073,26.13765182186235
80074,22.653333333333332
80075,48.325301204819276
80076,72.52358490566037
80077,9.598484848484848
80078,8.919117647058824
80079,6.932203389830509
80080,20.719917012448132
80081,12.576923076923077
80082,8.768844221105528
80083,6.212328767123288
80084,19.6
80085,22.005633802816902
80086,25.671232876712327
80087,34.91588785046729
80088,4.934210526315789
80089,10.89179104477612
80090,7.747126436781609
80091,9.398576512455517
80092,7.718120805369128
80093,5.579185520361991
80094,13.534420289855072
80095,8.848214285714286
80096,5.809278350515464
80097,39.60251046025105
80098,9.0
80099,10.98021978021978
80100,10.564039408866995
80101,8.073089700996677
80102,10.245454545454546
80103,9.03191489361702
80104,12.667752442996743
80105,33.040462427745666
80106,18.941717791411044
80107,5.756302521008403
80108,10.15929203539823
80109,8.38255033557047
80110,27.417040358744394
80111,23.808
80112,8.838888888888889
80113,9.76875
80114,9.787781350482316
80115,14.77310924369748
80116,5.281012658227848
80117,1.0
80118,17.95778364116095
80119,69.01685393258427
80120,37.42960288808664
80121,4.393364928909953
80122,4.455089820359281
80123,6.9818181818181815
80124,3.20873786407767
80125,194.93031358885017
80126,12.964539007092199
80127,16.626943005181346
80128,5.112219451371571
80129,61.125
80130,2.45
80131,8.523809523809524
80132,10.43560606060606
80133,14.425714285714285
80134,5.0
80135,13.096774193548388
80136,5.515815085158151
80137,11.86986301369863
80138,12.980392156862745
80139,7.072072072072072
80140,33.81993569131833
80141,6.76595744680851
80142,17.838565022421523
80143,17.326923076923077
80144,4.425087108013937
80145,49.08461538461538
